,age_list,fitness_age_list
0,20.0,0.36571769242792446
1,20.050505050505052,0.3719685563399377
2,20.1010101010101,0.37818014178912085
3,20.151515151515152,0.3843461496011445
4,20.2020202020202,0.39046016559657926
5,20.252525252525253,0.3965156667271944
6,20.303030303030305,0.4025060275615105
7,20.353535353535353,0.4084245271157893
8,20.404040404040405,0.4142643560256941
9,20.454545454545453,0.420018624052946
10,20.505050505050505,0.4256803679204604
11,20.555555555555557,0.4312425594684125
12,20.606060606060606,0.4366981141228676
13,20.656565656565657,0.4420398996676026
14,20.707070707070706,0.4472607453088821
15,20.757575757575758,0.4523534510219769
16,20.80808080808081,0.4573107971673426
17,20.858585858585858,0.46212555436345826
18,20.90909090909091,0.4667904936024171
19,20.95959595959596,0.4712983965935126
20,21.01010101010101,0.4756420663191809
21,21.060606060606062,0.47981433778683275
22,21.11111111111111,0.48380808895931166
23,21.161616161616163,0.48761625184589336
24,21.21212121212121,0.4912318237350032
25,21.262626262626263,0.49464787854911874
26,21.313131313131315,0.4978575783016099
27,21.363636363636363,0.5008541846346347
28,21.414141414141415,0.5036310704165624
29,21.464646464646464,0.5061817313769118
30,21.515151515151516,0.5084997977561492
31,21.565656565656564,0.5105790459473345
32,21.616161616161616,0.5124134101060948
33,21.666666666666668,0.5139969937050697
34,21.717171717171716,0.5153240810086677
35,21.767676767676768,0.5163891484436801
36,21.818181818181817,0.5171868758411043
37,21.86868686868687,0.5177121575244187
38,21.91919191919192,0.5179601132194266
39,21.96969696969697,0.5179260987607889
40,22.02020202020202,0.5176057165704175
41,22.07070707070707,0.5169948258829911
42,22.12121212121212,0.5160895526940515
43,22.171717171717173,0.5148862994063739
44,22.22222222222222,0.5133817541505966
45,22.272727272727273,0.5115728997564998
46,22.32323232323232,0.5094570223517361
47,22.373737373737374,0.5070317195653526
48,22.424242424242426,0.5042949083139854
49,22.474747474747474,0.50124483214926
50,22.525252525252526,0.49788006814567076
51,22.575757575757574,0.4941995333088922
52,22.626262626262626,0.49020249048540004
53,22.67676767676768,0.48588855375510587
54,22.727272727272727,0.48125769328966855
55,22.77777777777778,0.47631023966017266
56,22.828282828282827,0.4710468875788913
57,22.87878787878788,0.4654686990609786
58,22.929292929292927,0.45957710599309526
59,22.97979797979798,0.4533739120971777
60,23.03030303030303,0.44686129427879967
61,23.08080808080808,0.4400418033508864
62,23.13131313131313,0.43291836412485996
63,23.18181818181818,0.4254942748626543
64,23.232323232323232,0.4177732060844352
65,23.282828282828284,0.40975919872829714
66,23.333333333333332,0.4014566616596146
67,23.383838383838384,0.3928703685292441
68,23.434343434343432,0.3840054539811901
69,23.484848484848484,0.3748674092118935
70,23.535353535353536,0.36546207688476207
71,23.585858585858585,0.3557956454050782
72,23.636363636363637,0.34587464256191114
73,23.686868686868685,0.33570592854516135
74,23.737373737373737,0.32529668834733716
75,23.78787878787879,0.31465442356114215
76,23.838383838383837,0.3037869435853971
77,23.88888888888889,0.29270235625324387
78,23.939393939393938,0.2814090578979877
79,23.98989898989899,0.2699157228732974
80,24.04040404040404,0.2582312925458125
81,24.09090909090909,0.2463649637795134
82,24.141414141414142,0.23432617693244723
83,24.19191919191919,0.22212460338761844
84,24.242424242424242,0.20977013264099809
85,24.292929292929294,0.19727285897071042
86,24.343434343434343,0.18464306771249622
87,24.393939393939394,0.17189122116753366
88,24.444444444444443,0.15902794416961538
89,24.494949494949495,0.1460640093395322
90,24.545454545454547,0.13301032205529684
91,24.595959595959595,0.11987790516755184
92,24.646464646464647,0.10667788349014207
93,24.696969696969695,0.09342146809639706
94,24.747474747474747,0.08011994045214918
95,24.7979797979798,0.066784636416923
96,24.848484848484848,0.05342693014505396
97,24.8989898989899,0.04005821791874138
98,24.949494949494948,0.026689901945201887
99,25.0,0.013333374150171258
